faq_url,page_url,page,question,summary,quick_summary
https://admin.examine.com/content/faqs/771/edit,https://admin.examine.com/content/topics/1079/edit,Rheumatoid Arthritis,What are the main signs and symptoms of rheumatoid arthritis?,"RA symptoms often occur in the hands, wrists, knees, and feet first. Several joints can be affected at one time, and the number of joints affected may increase over time.RA symptoms include the following:- Pain and swelling in the joints — particularly the hands, feet, and knees- Pain and stiffness in the joints, especially after sleeping (thus worse in the mornings and improve with usage)- Red, puffy hands- [Fatigue]- Loss of appetite- [Fever]- Hard bumps (called rheumatoid nodules) under the skin near joints",
https://admin.examine.com/content/faqs/772/edit,https://admin.examine.com/content/topics/1079/edit,Rheumatoid Arthritis,How is rheumatoid arthritis diagnosed?,"RA is diagnosed with a combination of medical history (having an immediate family member with RA increases risk), physical exams, X-rays, and lab tests. If RA is suspected, lab tests are performed to look for increased inflammation or signs of autoimmunity. Diagnostic tests for RA include the following:[reference|url=https://medlineplus.gov/|title=The content of this page was partially adapted from MedlinePlus of the National Library of Medicine]  - Antinuclear antibody (ANA) test - C-reactive protein (CRP) test- Cyclic citrullinated peptide (CCP) antibody test- Complement blood test- Erythrocyte sedimentation rate (ESR) test- Rheumatoid factor (RF) test- Synovial fluid analysis",
https://admin.examine.com/content/faqs/773/edit,https://admin.examine.com/content/topics/1079/edit,Rheumatoid Arthritis,What are some of the main medical treatments for rheumatoid arthritis?,"Although there is no cure for RA, there are a number of effective treatments. RA treatments are generally designed to provide pain relief, reduce joint stiffness and inflammation,  and suppress immune activity to limit further joint damage. When a diagnosis of RA is reached, treatment is started as soon as possible to limit disease activity and prevent joint damage from getting worse. Treatments such as NSAIDS and steroids target inflammation, which can limit joint damage and are often used in combination with treatments designed to suppress the immune system.",
https://admin.examine.com/content/faqs/774/edit,https://admin.examine.com/content/topics/1079/edit,Rheumatoid Arthritis,Have any supplements been studied for rheumatoid arthritis?,The following [supplements](https://www.nccih.nih.gov/health/rheumatoid-arthritis-in-depth) have shown some promise for the relief of RA symptoms:- [Omega-3 fatty acids](https://examine.com/supplements/fish-oil/)- [Gamma-linolenic acid] (GLA)- [Thunder god vine]- [Probiotics],
https://admin.examine.com/content/faqs/775/edit,https://admin.examine.com/content/topics/1079/edit,Rheumatoid Arthritis,How could diet affect rheumatoid arthritis?,"Although there is a clear relationship between diet and the immune system, the relationship between nutritional status and autoimmunity is not well understood. The effect of particular diets (e.g., the [Mediterranean diet], [vegetarian], elimination diets) on RA symptoms and pathology is currently unclear, but it's an active area of research. Therefore, people with RA should consult closely with their physician or rheumatologist before starting a special diet.[reference|url=https://www.nccih.nih.gov/health/rheumatoid-arthritis-in-depth|title=Rheumatoid Arthritis: In Depth|Authors=National Center for Complementary and Integrative Health|last updated=2018-12]",
https://admin.examine.com/content/faqs/776/edit,https://admin.examine.com/content/topics/1079/edit,Rheumatoid Arthritis,Are there any other treatments for rheumatoid arthritis?,The following treatments have been studied for the relief of RA symptoms:[reference|url=https://www.nccih.nih.gov/health/rheumatoid-arthritis-in-depth|Rheumatoid Arthritis: In Depth|Authors=National Center for Complementary and Integrative Health|last updated=2018-12]- [Acupuncture]- [Massage]- Mindfulness [meditation]- [Tai chi]- [Yoga]- [Ayurvedic medicine] (a branch of medicine originating from India)- [Balneotherapy] (bathing in tap or mineral water),
https://admin.examine.com/content/faqs/777/edit,https://admin.examine.com/content/topics/1079/edit,Rheumatoid Arthritis,What causes rheumatoid arthritis?,"As with other autoimmune diseases, RA is caused by the immune system inappropriately targeting ‘self’ tissues or proteins. The mechanism by which this occurs is an active area of research but is not well understood. In the case of RA, the immune system targets the synovial lining of joints, causing inflammation and progressive damage to the joint and eventual loss of joint function. Both genetics and environmental factors are known to play a role in the disease, but the specific mechanisms driving the autoimmunity are not clear.",
https://admin.examine.com/content/faqs/779/edit,https://admin.examine.com/content/topics/1079/edit,Rheumatoid Arthritis,What is the outlook for a patient with rheumatoid arthritis?,"According to a  review paper published in 2018, the outlook for patients with RA has reached a point that nobody would have even dreamed of 20 years ago. Although RA can progress to be an incredibly disabling disease, an increased understanding of the disease biology and more effective treatments have turned it into a very manageable disease, with many patients reaching a state of remission.[PMID:29417936] With that said, it is important for people with RA to see a physician and begin treatment as soon as possible  because early diagnosis and treatment are key to controlling disease progression.[PMID:15113999]",
https://admin.examine.com/content/faqs/780/edit,https://admin.examine.com/content/topics/1079/edit,Rheumatoid Arthritis,What are the risk factors for developing rheumatoid arthritis?,"There are a number of factors that have been associated with increased risk of developing RA, including female sex, genetics, and environmental factors. Some of the environmental risk factors include a history of smoking, exposure to silica (via dust or occupational exposure) or infectious agents, vitamin D deficiency, and obesity. There is also a significant genetic component to RA. Studies in twins have estimated that RA may have around 60% heritability.[PMID:10643697] Certain variants of the *human leukocyte antigen* (HLA) genes, which encode proteins that are important for the function of the immune system, have strong risk associations with RA.",
https://admin.examine.com/content/faqs/781/edit,https://admin.examine.com/content/topics/1079/edit,Rheumatoid Arthritis,What does 60% “heritability” mean?,"Technically speaking, heritability estimates the amount of phenotypic variation (i.e., the variation in a certain trait, such as having RA) that is caused by variation in genes in a given population. An easier way to understand the concept is to consider the extremes. A heritability of 100% would indicate that RA (or the trait in question) could be 100% attributed to genetics and 0% to environmental factors. In contrast, a heritability of 0% would indicate that genetics were not involved whatsoever in developing the disease. It is important to note that “60% heritability” does not mean that, in any individual with RA, 60% of the cause can be chalked up to genetics. (Heritability is defined only at the population level, not at the individual level.) It also does not mean that 60% of individuals with RA have RA because of their genetic makeup.",
